,feature_key,text,extraction,verdict
1233,HELD_WAY_WEP,"בקביעת המתחם תילקח בחשבון גם העובדה כי בענייננו נלוותה לעבירות בנשק גם עבירת הפרעה לשוטר במילוי תפקידו, שהתבטאה במנוסתו של הנאשם מהשוטרים, וניסיונותיו להעלים מהם את התיק עם הרימון, הנשק והתחמושת.",[],ME-17-08-28615-573
1234,STATUS_WEP,"בקביעת המתחם תילקח בחשבון גם העובדה כי בענייננו נלוותה לעבירות בנשק גם עבירת הפרעה לשוטר במילוי תפקידו, שהתבטאה במנוסתו של הנאשם מהשוטרים, וניסיונותיו להעלים מהם את התיק עם הרימון, הנשק והתחמושת.",[],ME-17-08-28615-573
1235,TYPE_WEP,"לא יכול להיות חולק על חומרת העבירה שבה הורשע (הובלת תת-מקלע חמוש במחסנית); העבירה בוצעה בידי בחור צעיר כבן 20 שנים, אשר הודה במעשה והביע חרטה.",['TYPE_WEP'],ME-17-05-35227-215
1236,AMMU_AMOUNT_WEP,"לא יכול להיות חולק על חומרת העבירה שבה הורשע (הובלת תת-מקלע חמוש במחסנית); העבירה בוצעה בידי בחור צעיר כבן 20 שנים, אשר הודה במעשה והביע חרטה.",['AMMO_AMOUNT'],ME-17-05-35227-215
1237,STATUS_WEP,"לא יכול להיות חולק על חומרת העבירה שבה הורשע (הובלת תת-מקלע חמוש במחסנית); העבירה בוצעה בידי בחור צעיר כבן 20 שנים, אשר הודה במעשה והביע חרטה.",['STATUS_WEP'],ME-17-05-35227-215
1238,AMMU_AMOUNT_WEP,הסנגור סקר את הנסיבות הקשורות בביצוע עבירתו של הנאשם והדגיש: אין ראיות לכך שמדובר בעבירה מתוכננת; לא נגרם כל נזק כתוצאה ממנה; ובהעדר תחמושת גם לא היה סיכון ממשי הנובע מהמעשה.,[],ME-17-05-35227-215
1239,HELD_WAY_WEP,"נעבור לבחון את הנסיבות הקשורות בביצוע העבירה: הובלת נשק באמצעות כלי-רכב היא מתוכננת, אלא אם הוכחו נסיבות מיוחדות המוכיחות אחרת; הנאשם ביצע את העבירה לבדו והוא העבריין היחיד.",['HELD_WAY'],
1240,TYPE_WEP,"בעניין הנסיבות הקשורות בעבירה, טענה באת-כוח המאשימה, כי יש לשקול את השיקולים הבאים: התכנון שקדם לעבירה; פניית הנאשם אל גורם המוכר נשק; המשא ומתן שניהל עם המוכר בקשר לעסקה לרכישת רובה סער מסוג M-16, לרבות ההסכמה על המחיר; העובדה שהנאשם שלח אדם אחר כדי שיסיע את סאמי שיביא לו את הנשק.",['TYPE_WEP'],ME-18-10-30972-637
1241,OBTAIN_WAY_WEP,"בהתייחסו לנסיבות ביצוע העבירה, הנאשם ציין כי במסגרת חלוקת עיתונים, בשעות הקטנות של הלילה, הוא מצא את הנשק אך חשש למוסרו בעצמו למשטרה.",['OBTAIN_WAY'],ME-17-05-35227-215
1242,TYPE_WEP,"השניים החלו בנסיעה, אשר במהלכה הכניס הסוכן 2 כדורים לתוך המחסנית וטען את האקדח בהמשך הנסיעה ירה הסוכן כדור מחלון הרכב.",['TYPE_WEP'],ME-18-04-34027-630
1243,AMMU_AMOUNT_WEP,"השניים החלו בנסיעה, אשר במהלכה הכניס הסוכן 2 כדורים לתוך המחסנית וטען את האקדח בהמשך הנסיעה ירה הסוכן כדור מחלון הרכב.",['AMMO_AMOUNT'],ME-18-04-34027-630
1244,STATUS_WEP,"השניים החלו בנסיעה, אשר במהלכה הכניס הסוכן 2 כדורים לתוך המחסנית וטען את האקדח בהמשך הנסיעה ירה הסוכן כדור מחלון הרכב.",[],ME-18-04-34027-630
1245,USE,"השניים החלו בנסיעה, אשר במהלכה הכניס הסוכן 2 כדורים לתוך המחסנית וטען את האקדח בהמשך הנסיעה ירה הסוכן כדור מחלון הרכב.",['USE'],ME-18-04-34027-630
1246,TYPE_WEP,"השוטר הבחין שהנאשם נושא תת מקלע וקרא לעברו ""משטרה, זרוק את הנשק""  אך הנאשם לא ציית עד שהשוטר ירה באוויר באקדחו ואז הוא זרק את הנשק ונמלט מאחורי הבית.",[],ME-20-01-17935-7
1247,USE,"ב""כ הנאשם טענה שאין מדובר בירי מתוך כוונה לפגוע באדם, אלא שהנאשם ירה לעבר רכב שלא היה בו איש, ואין מחלוקת שפוטנציאל הנזק היה מצומצם.",['USE'],ME-21-06-43085-219
1248,USE,"על יסוד הודאת הנאשם בעובדות כאמור, הוא הורשע בעבירות נשק (החזקה ונשיאת נשק ותחמושת), לפי סעיף 144(א) ו - (ב) רישא וסיפא בחוק העונשין התשל""ז – 1977 (להלן: ""חוק העונשין""); ירי מנשק חם, לפי סעיף 340א' (ב)(1) בחוק העונשין; היזק בזדון, לפי סעיף 452 בחוק העונשין; חבלה במזיד, לפי סעיף 413ה'",['USE'],ME-21-06-43085-219
1249,USE,"להשלמת התמונה יצוין, כי בעובדות כתב האישום שהנאשם הודה בהן, מתואר, שמספר כדורי 9 מ""מ שהנאשם ירה פגעו ברכב המנהל וכדור אחד חדר למבנה ופגע בארון.",['USE'],ME-21-06-43085-219
1250,TYPE_WEP,"הנאשם הורשע על פי הודאתו בעבירות בנשק, עבירה לפי סעיף 144(א) רישא לחוק העונשין, התשל""ז-1977, בנסיבות בהן ביום 14/12/11 החזיק הנאשם בביתו בעיר לוד, בארון הבגדים בחדר השינה אקדח כשהוא עטוף בגרב.",['TYPE_WEP'],SH-11-12-35552-181
1251,HELD_WAY_WEP,"הנאשם הורשע על פי הודאתו בעבירות בנשק, עבירה לפי סעיף 144(א) רישא לחוק העונשין, התשל""ז-1977, בנסיבות בהן ביום 14/12/11 החזיק הנאשם בביתו בעיר לוד, בארון הבגדים בחדר השינה אקדח כשהוא עטוף בגרב.",[],SH-11-12-35552-181
1252,TYPE_WEP,במהלך הנסיעה נשא הנאשם והוביל אקדח חצי אוטומטי מסוג FN.,['TYPE_WEP'],ME-20-07-39500-753
1253,HELD_WAY_WEP,במהלך הנסיעה נשא הנאשם והוביל אקדח חצי אוטומטי מסוג FN.,['HELD_WAY'],ME-20-07-39500-753
1254,TYPE_WEP,"הנאשם נשא את האקדח על גופו בתוך תיק צד, כשהוא טעון ב- 11 כדורים ודרוך.",[],ME-20-07-39500-753
1255,HELD_WAY_WEP,"הנאשם נשא את האקדח על גופו בתוך תיק צד, כשהוא טעון ב- 11 כדורים ודרוך.",['HELD_WAY'],ME-20-07-39500-753
1256,AMMU_AMOUNT_WEP,"הנאשם נשא את האקדח על גופו בתוך תיק צד, כשהוא טעון ב- 11 כדורים ודרוך.",['AMMO_AMOUNT'],ME-20-07-39500-753
1257,STATUS_WEP,"הנאשם נשא את האקדח על גופו בתוך תיק צד, כשהוא טעון ב- 11 כדורים ודרוך.",[],ME-20-07-39500-753
1258,TYPE_WEP,"התובע, עו""ד יוסי קורצברג, עמד בטיעוניו על חומרת המעשה, תוך הדגשת העובדה כי מדובר באקדח אותו נשא הנאשם בטבורה של עיר, כשהוא טעון ודרוך.",[],ME-20-07-39500-753
1259,HELD_WAY_WEP,"התובע, עו""ד יוסי קורצברג, עמד בטיעוניו על חומרת המעשה, תוך הדגשת העובדה כי מדובר באקדח אותו נשא הנאשם בטבורה של עיר, כשהוא טעון ודרוך.",['HELD_WAY'],ME-20-07-39500-753
1260,STATUS_WEP,"התובע, עו""ד יוסי קורצברג, עמד בטיעוניו על חומרת המעשה, תוך הדגשת העובדה כי מדובר באקדח אותו נשא הנאשם בטבורה של עיר, כשהוא טעון ודרוך.",['STATUS_WEP'],ME-20-07-39500-753
1261,TYPE_WEP,"הנאשם נשא אקדח טעון ודרוך כשהוא מורכב על אופנוע, ובדרך ליעד (גיאוגרפי) לא ידוע.",['TYPE_WEP'],ME-20-07-39500-753
1262,HELD_WAY_WEP,"הנאשם נשא אקדח טעון ודרוך כשהוא מורכב על אופנוע, ובדרך ליעד (גיאוגרפי) לא ידוע.",['HELD_WAY'],ME-20-07-39500-753
1263,STATUS_WEP,"הנאשם נשא אקדח טעון ודרוך כשהוא מורכב על אופנוע, ובדרך ליעד (גיאוגרפי) לא ידוע.",['STATUS_WEP'],ME-20-07-39500-753
1264,HELD_WAY_WEP,"בהמשך לכך, בסמוך לשעה 12:50, הנאשם הגיע לבית הספר, ברכב, כשהוא נושא עמו נשק ללא היתר כדין, יצא מהרכב, התקדם מספר צעדים והחל לירות באמצעות הנשק לכיוון רכבו של המנהל, אשר חנה בצמוד לקרוואן.",['HELD_WAY'],ME-21-06-43085-219
1265,USE,"בהמשך לכך, בסמוך לשעה 12:50, הנאשם הגיע לבית הספר, ברכב, כשהוא נושא עמו נשק ללא היתר כדין, יצא מהרכב, התקדם מספר צעדים והחל לירות באמצעות הנשק לכיוון רכבו של המנהל, אשר חנה בצמוד לקרוואן.",['USE'],ME-21-06-43085-219
1266,HELD_WAY_WEP,"כאשר מנהל בית הספר לא  אישר לארוסתו לצאת, לקח נשק שהיה בתוך הרכב, שגם הוא אינו שייך לו, וירה כמתואר.",['HELD_WAY'],ME-21-06-43085-219
1267,USE,"כאשר מנהל בית הספר לא  אישר לארוסתו לצאת, לקח נשק שהיה בתוך הרכב, שגם הוא אינו שייך לו, וירה כמתואר.",[],ME-21-06-43085-219
1268,TYPE_WEP,"וכעבור כרבע שעה  הנאשם מגיע ברכבו לבית הספר, יוצא מהרכב כשבידו אקדח ומיד פותח בירי מטווח קצר לכיוון רכב המנהל שחזיתו צמודה לקיר המבנה.",['TYPE_WEP'],ME-21-06-43085-219
1269,HELD_WAY_WEP,"וכעבור כרבע שעה  הנאשם מגיע ברכבו לבית הספר, יוצא מהרכב כשבידו אקדח ומיד פותח בירי מטווח קצר לכיוון רכב המנהל שחזיתו צמודה לקיר המבנה.",[],ME-21-06-43085-219
1270,USE,"וכעבור כרבע שעה  הנאשם מגיע ברכבו לבית הספר, יוצא מהרכב כשבידו אקדח ומיד פותח בירי מטווח קצר לכיוון רכב המנהל שחזיתו צמודה לקיר המבנה.",['USE'],ME-21-06-43085-219
1271,TYPE_WEP,"ביום 9.3.22 בשעה 12:10 החזיק ונשא הנאשם על גופו בחצר הכניסה למפעל אקדח חצי אוטומטי D.D.G מודל 19 קליבר 9 מ""מ פרבלום.",['TYPE_WEP'],ME-22-03-52964-443
1272,HELD_WAY_WEP,"ביום 9.3.22 בשעה 12:10 החזיק ונשא הנאשם על גופו בחצר הכניסה למפעל אקדח חצי אוטומטי D.D.G מודל 19 קליבר 9 מ""מ פרבלום.",['HELD_WAY'],ME-22-03-52964-443
1273,TYPE_WEP,"הנאשם נשא את האקדח על גופו כשהוא טעון במחסנית ובתוכה 16 כדורים, הכל בלא רשות על פי דין.",['TYPE_WEP'],ME-22-03-52964-443
1274,HELD_WAY_WEP,"הנאשם נשא את האקדח על גופו כשהוא טעון במחסנית ובתוכה 16 כדורים, הכל בלא רשות על פי דין.",['HELD_WAY'],ME-22-03-52964-443
1275,AMMU_AMOUNT_WEP,"הנאשם נשא את האקדח על גופו כשהוא טעון במחסנית ובתוכה 16 כדורים, הכל בלא רשות על פי דין.",['AMMO_AMOUNT'],ME-22-03-52964-443
1276,STATUS_WEP,"הנאשם נשא את האקדח על גופו כשהוא טעון במחסנית ובתוכה 16 כדורים, הכל בלא רשות על פי דין.",['STATUS_WEP'],ME-22-03-52964-443
1277,TYPE_WEP,צוינה כנסיבה לחומרה החזקת אקדח טעון והחזקת תחמושת נוספת על גופו.,['TYPE_WEP'],ME-22-03-52964-443
1278,HELD_WAY_WEP,צוינה כנסיבה לחומרה החזקת אקדח טעון והחזקת תחמושת נוספת על גופו.,['HELD_WAY'],ME-22-03-52964-443
1279,STATUS_WEP,צוינה כנסיבה לחומרה החזקת אקדח טעון והחזקת תחמושת נוספת על גופו.,['STATUS_WEP'],ME-22-03-52964-443
1280,TYPE_WEP,"מכתב האישום עולה, כי ביום 16/07/09 בשעה 11:00 או בסמוך לכך בכפר מגדל שמס, החזיק הנאשם בביתו נשק מסוג רובה צייד שמסוגל לירות כדור ובכוחו להמית אדם וזאת ללא רשות על פי דין.",['TYPE_WEP'],SH-10-02-25802-731
1281,HELD_WAY_WEP,"מכתב האישום עולה, כי ביום 16/07/09 בשעה 11:00 או בסמוך לכך בכפר מגדל שמס, החזיק הנאשם בביתו נשק מסוג רובה צייד שמסוגל לירות כדור ובכוחו להמית אדם וזאת ללא רשות על פי דין.",['HELD_WAY'],SH-10-02-25802-731
1282,TYPE_WEP,"לדבריו הרובה לא ירה לכן, החליט להשאירו בביתו כקישוט על הקיר.",['TYPE_WEP'],SH-10-02-25802-731
1283,HELD_WAY_WEP,"לדבריו הרובה לא ירה לכן, החליט להשאירו בביתו כקישוט על הקיר.",['HELD_WAY'],SH-10-02-25802-731
1284,STATUS_WEP,"לדבריו הרובה לא ירה לכן, החליט להשאירו בביתו כקישוט על הקיר.",[],SH-10-02-25802-731
1285,TYPE_WEP,"אשתו התנגדה לכך, הורידה את הרובה מהקיר והניחה אותו באחד מחדרי הבית.",['TYPE_WEP'],SH-10-02-25802-731
1286,HELD_WAY_WEP,"אשתו התנגדה לכך, הורידה את הרובה מהקיר והניחה אותו באחד מחדרי הבית.",['HELD_WAY'],SH-10-02-25802-731
1287,TYPE_WEP,"הנאשם הורשע על פי הודאתו בעבירות בנשק, עבירה לפי סעיף 144(א) רישא לחוק העונשין, התשל""ז-1977, בנסיבות בהן ביום 14/12/11 החזיק הנאשם בביתו בעיר לוד, בארון הבגדים בחדר השינה אקדח כשהוא עטוף בגרב.",['TYPE_WEP'],SH-11-12-35552-181
1288,HELD_WAY_WEP,"הנאשם הורשע על פי הודאתו בעבירות בנשק, עבירה לפי סעיף 144(א) רישא לחוק העונשין, התשל""ז-1977, בנסיבות בהן ביום 14/12/11 החזיק הנאשם בביתו בעיר לוד, בארון הבגדים בחדר השינה אקדח כשהוא עטוף בגרב.",[],SH-11-12-35552-181
1289,HELD_WAY_WEP,"עוד ציינה המאשימה כי יתכן שהנסיבות מלמדות כי מדובר במי שהחביא את הנשק עבור אחר, בהקשר זה מדגישה ההגנה כי הנשק נתפס בחדר השינה ואין אחיזה במציאות לטענת המאשימה.",['HELD_WAY'],SH-11-12-35552-181
1290,TYPE_WEP,לנאשם היה זמן די והותר להתעשת ועובדה היא שמצא לנכון להטמין את האקדח בארון בגדים בחדר שינה כשהוא עטוף בגרב.,['TYPE_WEP'],SH-11-12-35552-181
1291,HELD_WAY_WEP,לנאשם היה זמן די והותר להתעשת ועובדה היא שמצא לנכון להטמין את האקדח בארון בגדים בחדר שינה כשהוא עטוף בגרב.,['HELD_WAY'],SH-11-12-35552-181
1292,HELD_WAY_WEP,בנסיבות בהן נמצא נשק ברכב בו נסע הנאשם עם משפחתו לים המלח.,['HELD_WAY'],
1293,TYPE_WEP,במהלך הנסיעה נשא הנאשם והוביל אקדח חצי אוטומטי מסוג FN.,['TYPE_WEP'],ME-20-07-39500-753
1294,HELD_WAY_WEP,במהלך הנסיעה נשא הנאשם והוביל אקדח חצי אוטומטי מסוג FN.,['HELD_WAY'],ME-20-07-39500-753
1295,TYPE_WEP,"הנאשם נשא את האקדח על גופו בתוך תיק צד, כשהוא טעון ב- 11 כדורים ודרוך.",[],ME-20-07-39500-753
1296,HELD_WAY_WEP,"הנאשם נשא את האקדח על גופו בתוך תיק צד, כשהוא טעון ב- 11 כדורים ודרוך.",['HELD_WAY'],ME-20-07-39500-753
1297,AMMU_AMOUNT_WEP,"הנאשם נשא את האקדח על גופו בתוך תיק צד, כשהוא טעון ב- 11 כדורים ודרוך.",['AMMO_AMOUNT'],ME-20-07-39500-753
1298,STATUS_WEP,"הנאשם נשא את האקדח על גופו בתוך תיק צד, כשהוא טעון ב- 11 כדורים ודרוך.",[],ME-20-07-39500-753
1299,TYPE_WEP,"כאמור לעיל, הצדדים לא הגיעו להסדר לעניין העונש, אולם במסגרת ההסדר הוגשה בהסכמה חוות דעת של מעבדת הנשק המשטרתית, ממנה עולה כי האקדח מהווה כלי נשק היורה, אשר בכוחו להמית אדם, אולם האקדח אינו תקין, שכן הנצרה הידנית שבורה ולא פועלת, חסרה נצרת מחסנית, והפטיש נופל לעיתים לחצי דריכה.",['TYPE_WEP'],ME-20-07-39500-753
1300,STATUS_WEP,"כאמור לעיל, הצדדים לא הגיעו להסדר לעניין העונש, אולם במסגרת ההסדר הוגשה בהסכמה חוות דעת של מעבדת הנשק המשטרתית, ממנה עולה כי האקדח מהווה כלי נשק היורה, אשר בכוחו להמית אדם, אולם האקדח אינו תקין, שכן הנצרה הידנית שבורה ולא פועלת, חסרה נצרת מחסנית, והפטיש נופל לעיתים לחצי דריכה.",['STATUS_WEP'],ME-20-07-39500-753
1301,TYPE_WEP,"יחד עם זאת, צוין בחוות הדעת כי חרף התקלות האמורות ניתן לירות באקדח.",['TYPE_WEP'],ME-20-07-39500-753
1302,STATUS_WEP,"יחד עם זאת, צוין בחוות הדעת כי חרף התקלות האמורות ניתן לירות באקדח.",[],ME-20-07-39500-753
1303,TYPE_WEP,"התובע, עו""ד יוסי קורצברג, עמד בטיעוניו על חומרת המעשה, תוך הדגשת העובדה כי מדובר באקדח אותו נשא הנאשם בטבורה של עיר, כשהוא טעון ודרוך.",[],ME-20-07-39500-753
1304,HELD_WAY_WEP,"התובע, עו""ד יוסי קורצברג, עמד בטיעוניו על חומרת המעשה, תוך הדגשת העובדה כי מדובר באקדח אותו נשא הנאשם בטבורה של עיר, כשהוא טעון ודרוך.",['HELD_WAY'],ME-20-07-39500-753
1305,STATUS_WEP,"התובע, עו""ד יוסי קורצברג, עמד בטיעוניו על חומרת המעשה, תוך הדגשת העובדה כי מדובר באקדח אותו נשא הנאשם בטבורה של עיר, כשהוא טעון ודרוך.",['STATUS_WEP'],ME-20-07-39500-753
1306,TYPE_WEP,"הוסבר כי אף אם נמצא שהאקדח אינו תקין, עדיין מדובר בכלי נשק קטלני.",['TYPE_WEP'],ME-20-07-39500-753
1307,STATUS_WEP,"הוסבר כי אף אם נמצא שהאקדח אינו תקין, עדיין מדובר בכלי נשק קטלני.",['STATUS_WEP'],ME-20-07-39500-753
1308,TYPE_WEP,"הנאשם נשא אקדח טעון ודרוך כשהוא מורכב על אופנוע, ובדרך ליעד (גיאוגרפי) לא ידוע.",['TYPE_WEP'],ME-20-07-39500-753
1309,HELD_WAY_WEP,"הנאשם נשא אקדח טעון ודרוך כשהוא מורכב על אופנוע, ובדרך ליעד (גיאוגרפי) לא ידוע.",['HELD_WAY'],ME-20-07-39500-753
1310,STATUS_WEP,"הנאשם נשא אקדח טעון ודרוך כשהוא מורכב על אופנוע, ובדרך ליעד (גיאוגרפי) לא ידוע.",['STATUS_WEP'],ME-20-07-39500-753
1311,TYPE_WEP,"הגם שלא צוין בכתב האישום הרקע לנשיאת האקדח או נתון בדבר כוונה לעשות בו שימוש, הרי שאין בכך כדי לגרוע מפוטנציאל הנזק הטמון בעבירה בכלל ובנסיבותיה הקונקרטיות בפרט.",['TYPE_WEP'],ME-20-07-39500-753
1312,TYPE_WEP,"כמו כן, יש ליתן את הדעת לעובדה כי בפועל לא נעשה שימוש באקדח ולא נגרם נזק ממשי בגין העבירה בה הורשע הנאשם והנשק נתפס על ידי המשטרה.",['TYPE_WEP'],ME-20-07-39500-753
1313,TYPE_WEP,"וכעבור כרבע שעה  הנאשם מגיע ברכבו לבית הספר, יוצא מהרכב כשבידו אקדח ומיד פותח בירי מטווח קצר לכיוון רכב המנהל שחזיתו צמודה לקיר המבנה.",['TYPE_WEP'],ME-21-06-43085-219
1314,HELD_WAY_WEP,"וכעבור כרבע שעה  הנאשם מגיע ברכבו לבית הספר, יוצא מהרכב כשבידו אקדח ומיד פותח בירי מטווח קצר לכיוון רכב המנהל שחזיתו צמודה לקיר המבנה.",[],ME-21-06-43085-219
1315,USE,"וכעבור כרבע שעה  הנאשם מגיע ברכבו לבית הספר, יוצא מהרכב כשבידו אקדח ומיד פותח בירי מטווח קצר לכיוון רכב המנהל שחזיתו צמודה לקיר המבנה.",['USE'],ME-21-06-43085-219
1316,TYPE_WEP,"הנאשם ירה מאקדח בקוטר 9 מ""מ, מטווח קרוב, מספר יריות.",['TYPE_WEP'],ME-21-06-43085-219
1317,USE,"הנאשם ירה מאקדח בקוטר 9 מ""מ, מטווח קרוב, מספר יריות.",['USE'],ME-21-06-43085-219
1318,TYPE_WEP,"ביום 9.3.22 בשעה 12:10 החזיק ונשא הנאשם על גופו בחצר הכניסה למפעל אקדח חצי אוטומטי D.D.G מודל 19 קליבר 9 מ""מ פרבלום.",['TYPE_WEP'],ME-22-03-52964-443
1319,HELD_WAY_WEP,"ביום 9.3.22 בשעה 12:10 החזיק ונשא הנאשם על גופו בחצר הכניסה למפעל אקדח חצי אוטומטי D.D.G מודל 19 קליבר 9 מ""מ פרבלום.",['HELD_WAY'],ME-22-03-52964-443
1320,TYPE_WEP,"הנאשם נשא את האקדח על גופו כשהוא טעון במחסנית ובתוכה 16 כדורים, הכל בלא רשות על פי דין.",['TYPE_WEP'],ME-22-03-52964-443
1321,HELD_WAY_WEP,"הנאשם נשא את האקדח על גופו כשהוא טעון במחסנית ובתוכה 16 כדורים, הכל בלא רשות על פי דין.",['HELD_WAY'],ME-22-03-52964-443
1322,AMMU_AMOUNT_WEP,"הנאשם נשא את האקדח על גופו כשהוא טעון במחסנית ובתוכה 16 כדורים, הכל בלא רשות על פי דין.",['AMMO_AMOUNT'],ME-22-03-52964-443
1323,STATUS_WEP,"הנאשם נשא את האקדח על גופו כשהוא טעון במחסנית ובתוכה 16 כדורים, הכל בלא רשות על פי דין.",['STATUS_WEP'],ME-22-03-52964-443
1324,TYPE_WEP,צוינה כנסיבה לחומרה החזקת אקדח טעון והחזקת תחמושת נוספת על גופו.,['TYPE_WEP'],ME-22-03-52964-443
1325,HELD_WAY_WEP,צוינה כנסיבה לחומרה החזקת אקדח טעון והחזקת תחמושת נוספת על גופו.,['HELD_WAY'],ME-22-03-52964-443
1326,STATUS_WEP,צוינה כנסיבה לחומרה החזקת אקדח טעון והחזקת תחמושת נוספת על גופו.,['STATUS_WEP'],ME-22-03-52964-443
1327,TYPE_WEP,"מכתב האישום עולה, כי ביום 16/07/09 בשעה 11:00 או בסמוך לכך בכפר מגדל שמס, החזיק הנאשם בביתו נשק מסוג רובה צייד שמסוגל לירות כדור ובכוחו להמית אדם וזאת ללא רשות על פי דין.",['TYPE_WEP'],SH-10-02-25802-731
1328,HELD_WAY_WEP,"מכתב האישום עולה, כי ביום 16/07/09 בשעה 11:00 או בסמוך לכך בכפר מגדל שמס, החזיק הנאשם בביתו נשק מסוג רובה צייד שמסוגל לירות כדור ובכוחו להמית אדם וזאת ללא רשות על פי דין.",['HELD_WAY'],SH-10-02-25802-731
1329,TYPE_WEP,"לטענתו, הוא מצא את הרובה בבית סבו, שנפטר לפני שנים רבות.",[],SH-10-02-25802-731
1330,OBTAIN_WAY_WEP,"לטענתו, הוא מצא את הרובה בבית סבו, שנפטר לפני שנים רבות.",['OBTAIN_WAY'],SH-10-02-25802-731
1331,TYPE_WEP,"לדבריו הרובה לא ירה לכן, החליט להשאירו בביתו כקישוט על הקיר.",['TYPE_WEP'],SH-10-02-25802-731
1332,HELD_WAY_WEP,"לדבריו הרובה לא ירה לכן, החליט להשאירו בביתו כקישוט על הקיר.",['HELD_WAY'],SH-10-02-25802-731
1333,STATUS_WEP,"לדבריו הרובה לא ירה לכן, החליט להשאירו בביתו כקישוט על הקיר.",[],SH-10-02-25802-731
1334,TYPE_WEP,"אשתו התנגדה לכך, הורידה את הרובה מהקיר והניחה אותו באחד מחדרי הבית.",['TYPE_WEP'],SH-10-02-25802-731
1335,HELD_WAY_WEP,"אשתו התנגדה לכך, הורידה את הרובה מהקיר והניחה אותו באחד מחדרי הבית.",['HELD_WAY'],SH-10-02-25802-731
1336,TYPE_WEP,"לדבריו, גם התחמושת שנמצאה בביתו, הייתה למטרת אוסף ולא התאימה לאף אחד מהרובים שהיו ברשותו.",[],SH-10-02-25802-731
1337,TYPE_WEP,"הנאשם הורשע על פי הודאתו בעבירות בנשק, עבירה לפי סעיף 144(א) רישא לחוק העונשין, התשל""ז-1977, בנסיבות בהן ביום 14/12/11 החזיק הנאשם בביתו בעיר לוד, בארון הבגדים בחדר השינה אקדח כשהוא עטוף בגרב.",['TYPE_WEP'],SH-11-12-35552-181
1338,HELD_WAY_WEP,"הנאשם הורשע על פי הודאתו בעבירות בנשק, עבירה לפי סעיף 144(א) רישא לחוק העונשין, התשל""ז-1977, בנסיבות בהן ביום 14/12/11 החזיק הנאשם בביתו בעיר לוד, בארון הבגדים בחדר השינה אקדח כשהוא עטוף בגרב.",[],SH-11-12-35552-181
1339,TYPE_WEP,"המאשימה מדגישה כי הנאשם לא סיפק הסבר המניח את הדעת לשאלה מדוע רכש את האקדח בסך 10,000 ₪ בה בעת שמציין כי מצבו הכלכלי קשה.",['TYPE_WEP'],SH-11-12-35552-181
1340,OBTAIN_WAY_WEP,"המאשימה מדגישה כי הנאשם לא סיפק הסבר המניח את הדעת לשאלה מדוע רכש את האקדח בסך 10,000 ₪ בה בעת שמציין כי מצבו הכלכלי קשה.",['OBTAIN_WAY'],SH-11-12-35552-181
1341,TYPE_WEP,כך או אחרת הנאשם כאמור רכש אקדח ולצורך העניין נערך מבחינה כספית בסכום לא מבוטל.,['TYPE_WEP'],SH-11-12-35552-181
1342,OBTAIN_WAY_WEP,כך או אחרת הנאשם כאמור רכש אקדח ולצורך העניין נערך מבחינה כספית בסכום לא מבוטל.,['OBTAIN_WAY'],SH-11-12-35552-181
1343,TYPE_WEP,"אין מדובר במי שראה ברחוב אקדח, התפתה והביאו לביתו – כלומר אין מדובר בחולשת הרגע.",['TYPE_WEP'],SH-11-12-35552-181
1344,TYPE_WEP,לנאשם היה זמן די והותר להתעשת ועובדה היא שמצא לנכון להטמין את האקדח בארון בגדים בחדר שינה כשהוא עטוף בגרב.,['TYPE_WEP'],SH-11-12-35552-181
1345,HELD_WAY_WEP,לנאשם היה זמן די והותר להתעשת ועובדה היא שמצא לנכון להטמין את האקדח בארון בגדים בחדר שינה כשהוא עטוף בגרב.,['HELD_WAY'],SH-11-12-35552-181
1346,TYPE_WEP,"כפי שעולה מן הפסיקה, ישנם מקרים בהם נגזרו עונשי מאסר קלים יחסית, אולם הענישה כמובן נוגעת לנסיבות התיק, כך התחשבו בתי המשפט בנאשמים אשר שהו תקופה ממושכת במעצר בטרם נגזר דינם, בנסיבות העבירה כגון מקרים בהם החזקת הנשק היתה אקראית או אחזקת כדורי אקדח בלא אקדח ועוד.",['TYPE_WEP'],SH-11-12-35552-181
1347,TYPE_WEP,"הנאשם נשא את האקדח על גופו בתוך תיק צד, כשהוא טעון ב- 11 כדורים ודרוך.",[],ME-20-07-39500-753
1348,HELD_WAY_WEP,"הנאשם נשא את האקדח על גופו בתוך תיק צד, כשהוא טעון ב- 11 כדורים ודרוך.",['HELD_WAY'],ME-20-07-39500-753
1349,AMMU_AMOUNT_WEP,"הנאשם נשא את האקדח על גופו בתוך תיק צד, כשהוא טעון ב- 11 כדורים ודרוך.",['AMMO_AMOUNT'],ME-20-07-39500-753
1350,STATUS_WEP,"הנאשם נשא את האקדח על גופו בתוך תיק צד, כשהוא טעון ב- 11 כדורים ודרוך.",[],ME-20-07-39500-753
1351,USE,"כתוצאה מהירי של הנאשם, רכבו של המנהל נפגע ממספר כדורים בקוטר  9 מ""מ, וכדור אחד חדר לקרוואן ופגע בארון בתוך הקרוואן.",[],ME-21-06-43085-219
1352,AMMU_AMOUNT_WEP,הנאשם יורה כ- 9-10 יריות ועוזב את המקום.,['AMMO_AMOUNT'],ME-21-06-43085-219
1353,USE,הנאשם יורה כ- 9-10 יריות ועוזב את המקום.,['USE'],ME-21-06-43085-219
